idVotacao;n_partidos;n_orientacoes_distintas;n_sim;n_nao;n_obs;n_lib;n_abst;n_null;unanime_sim;unanime_nao;divergencia_sim_nao;liberados_majoritarios
484645-149;8;1;4;0;0;0;0;4;False;False;False;False
484645-152;8;1;4;0;0;0;0;4;False;False;False;False
484645-160;8;1;0;6;0;0;0;2;False;True;False;False
484645-163;8;1;6;0;0;0;0;2;True;False;False;False
484645-166;8;1;4;0;0;0;0;4;False;False;False;False
484645-169;8;1;4;0;0;0;0;4;False;False;False;False
484645-180;8;1;0;6;0;0;0;2;False;True;False;False
484645-183;8;1;5;0;0;0;0;3;False;False;False;False
484645-186;8;1;5;0;0;0;0;3;False;False;False;False
484645-188;8;1;4;0;0;0;0;4;False;False;False;False
484645-192;8;1;4;0;0;0;0;4;False;False;False;False
484645-78;5;1;0;3;0;0;0;2;False;False;False;False
484645-84;5;1;0;3;0;0;0;2;False;False;False;False
484645-92;5;1;0;1;0;0;0;4;False;False;False;False
485274-102;2;1;0;1;0;0;0;1;False;False;False;False
485274-115;2;1;0;1;0;0;0;1;False;False;False;False
485274-124;2;1;0;1;0;0;0;1;False;False;False;False
485758-146;2;1;1;0;0;0;0;1;False;False;False;False
485758-72;2;1;0;1;0;0;0;1;False;False;False;False
486701-6;2;1;2;0;0;0;0;0;False;False;False;False
487868-77;2;1;0;0;0;1;0;1;False;False;False;False
487966-81;2;1;1;0;0;0;0;1;False;False;False;False
488165-8;2;1;2;0;0;0;0;0;False;False;False;False
488578-7;2;1;2;0;0;0;0;0;False;False;False;False
488582-8;2;1;1;0;0;0;0;1;False;False;False;False
489010-5;2;1;2;0;0;0;0;0;False;False;False;False
489682-5;2;1;2;0;0;0;0;0;False;False;False;False
490116-261;3;1;1;0;0;0;0;2;False;False;False;False
490375-123;2;1;1;0;0;0;0;1;False;False;False;False
490375-130;2;1;0;1;0;0;0;1;False;False;False;False
490375-134;2;1;1;0;0;0;0;1;False;False;False;False
490375-87;2;1;0;1;0;0;0;1;False;False;False;False
490387-69;2;1;0;1;0;0;0;1;False;False;False;False
491872-58;2;1;0;1;0;0;0;1;False;False;False;False
491872-61;2;1;0;1;0;0;0;1;False;False;False;False
491872-68;2;1;1;0;0;0;0;1;False;False;False;False
491963-8;2;1;1;0;0;0;0;1;False;False;False;False
491974-6;2;0;0;0;0;0;0;2;False;False;False;False
494004-52;3;1;3;0;0;0;0;0;False;False;False;False
495378-103;2;1;1;0;0;0;0;1;False;False;False;False
495378-111;2;1;1;0;0;0;0;1;False;False;False;False
495378-116;2;1;1;0;0;0;0;1;False;False;False;False
495378-119;2;1;1;0;0;0;0;1;False;False;False;False
495378-122;2;1;1;0;0;0;0;1;False;False;False;False
495378-50;2;1;0;1;0;0;0;1;False;False;False;False
495378-59;2;1;0;1;0;0;0;1;False;False;False;False
495378-76;2;1;1;0;0;0;0;1;False;False;False;False
496290-59;2;1;0;1;0;0;0;1;False;False;False;False
496290-68;2;1;0;1;0;0;0;1;False;False;False;False
497188-8;3;2;2;1;0;0;0;0;False;False;True;False
498347-156;8;1;6;0;0;0;0;2;True;False;False;False
499323-47;2;1;0;1;0;0;0;1;False;False;False;False
499323-56;2;1;0;1;0;0;0;1;False;False;False;False
499323-62;2;1;0;1;0;0;0;1;False;False;False;False
499716-131;5;0;0;0;0;0;0;5;False;False;False;False
499716-177;5;2;1;2;0;0;0;2;False;False;True;False
499716-179;5;2;2;1;0;0;0;2;False;False;True;False
500056-109;2;1;1;0;0;0;0;1;False;False;False;False
500056-133;2;1;1;0;0;0;0;1;False;False;False;False
500056-70;2;1;0;1;0;0;0;1;False;False;False;False
500056-82;2;1;0;1;0;0;0;1;False;False;False;False
500056-94;2;1;1;0;0;0;0;1;False;False;False;False
500079-157;2;1;0;1;0;0;0;1;False;False;False;False
500380-7;2;1;1;0;0;0;0;1;False;False;False;False
500843-155;8;1;5;0;0;0;0;3;False;False;False;False
500843-157;8;1;5;0;0;0;0;3;False;False;False;False
500843-160;8;1;0;5;0;0;0;3;False;False;False;False
500843-165;8;1;5;0;0;0;0;3;False;False;False;False
500843-172;8;1;5;0;0;0;0;3;False;False;False;False
501560-65;2;1;0;1;0;0;0;1;False;False;False;False
503670-99;7;1;1;0;0;0;0;6;False;False;False;False
507762-6;2;1;0;1;0;0;0;1;False;False;False;False
507965-120;3;1;0;3;0;0;0;0;False;False;False;False
508965-143;8;1;4;0;0;0;0;4;False;False;False;False
508967-7;3;1;3;0;0;0;0;0;False;False;False;False
511029-60;2;1;1;0;0;0;0;1;False;False;False;False
512308-100;3;1;2;0;0;0;0;1;False;False;False;False
512308-103;3;1;2;0;0;0;0;1;False;False;False;False
513172-64;2;1;0;1;0;0;0;1;False;False;False;False
513496-108;3;1;0;2;0;0;0;1;False;False;False;False
513496-115;3;1;0;2;0;0;0;1;False;False;False;False
513496-139;3;1;0;2;0;0;0;1;False;False;False;False
513496-146;3;1;2;0;0;0;0;1;False;False;False;False
513496-149;3;1;0;2;0;0;0;1;False;False;False;False
513496-153;3;1;2;0;0;0;0;1;False;False;False;False
513496-157;3;1;2;0;0;0;0;1;False;False;False;False
513496-160;3;1;0;2;0;0;0;1;False;False;False;False
513496-171;3;1;0;2;0;0;0;1;False;False;False;False
513496-175;3;1;0;2;0;0;0;1;False;False;False;False
513496-178;3;1;2;0;0;0;0;1;False;False;False;False
513496-182;3;1;2;0;0;0;0;1;False;False;False;False
513496-193;3;1;0;2;0;0;0;1;False;False;False;False
513496-227;3;1;0;2;0;0;0;1;False;False;False;False
513496-249;3;1;0;2;0;0;0;1;False;False;False;False
513496-251;3;1;2;0;0;0;0;1;False;False;False;False
513496-259;3;1;2;0;0;0;0;1;False;False;False;False
513496-260;3;1;2;0;0;0;0;1;False;False;False;False
513496-261;3;1;2;0;0;0;0;1;False;False;False;False
513496-262;3;1;2;0;0;0;0;1;False;False;False;False
513496-263;3;1;2;0;0;0;0;1;False;False;False;False
513496-95;3;1;0;2;0;0;0;1;False;False;False;False
513512-66;3;1;2;0;0;0;0;1;False;False;False;False
513514-58;2;1;1;0;0;0;0;1;False;False;False;False
514832-10;2;1;0;1;0;0;0;1;False;False;False;False
516111-259;7;1;3;0;0;0;0;4;False;False;False;False
516111-261;7;1;3;0;0;0;0;4;False;False;False;False
516111-267;7;1;3;0;0;0;0;4;False;False;False;False
517161-93;6;1;0;1;0;0;0;5;False;False;False;False
520245-145;3;1;0;3;0;0;0;0;False;False;False;False
520245-150;3;1;0;3;0;0;0;0;False;False;False;False
522343-74;3;1;0;2;0;0;0;1;False;False;False;False
522343-79;3;1;2;0;0;0;0;1;False;False;False;False
524645-65;3;3;1;1;0;1;0;0;False;False;True;False
524645-71;3;2;1;0;0;2;0;0;False;False;False;False
524870-123;4;1;1;0;0;0;0;3;False;False;False;False
525239-39;3;1;1;0;0;0;0;2;False;False;False;False
526536-104;3;1;1;0;0;0;0;2;False;False;False;False
527212-147;4;1;0;4;0;0;0;0;False;False;False;False
527704-65;3;2;2;1;0;0;0;0;False;False;True;False
527704-79;3;1;2;0;0;0;0;1;False;False;False;False
527728-70;3;2;1;1;0;0;0;1;False;False;True;False
528165-59;3;2;2;1;0;0;0;0;False;False;True;False
528165-65;3;1;0;3;0;0;0;0;False;False;False;False
531331-250;8;2;5;1;0;0;0;2;False;False;True;False
531331-294;8;1;6;0;0;0;0;2;True;False;False;False
532363-24;8;1;0;6;0;0;0;2;False;True;False;False
532363-27;8;1;0;6;0;0;0;2;False;True;False;False
533082-25;3;1;1;0;0;0;0;2;False;False;False;False
533505-79;3;2;1;2;0;0;0;0;False;False;True;False
533535-56;3;1;3;0;0;0;0;0;False;False;False;False
534328-155;8;1;0;6;0;0;0;2;False;True;False;False
534328-167;8;2;5;0;0;1;0;2;False;False;False;False
534328-174;8;1;0;6;0;0;0;2;False;True;False;False
534328-177;8;1;0;5;0;0;0;3;False;False;False;False
534328-180;8;1;5;0;0;0;0;3;False;False;False;False
534328-184;8;2;0;4;0;1;0;3;False;False;False;False
534328-187;8;1;0;5;0;0;0;3;False;False;False;False
534328-190;8;1;0;5;0;0;0;3;False;False;False;False
534328-194;8;1;0;5;0;0;0;3;False;False;False;False
534328-197;8;1;4;0;0;0;0;4;False;False;False;False
534328-200;8;1;0;5;0;0;0;3;False;False;False;False
534328-203;8;1;0;5;0;0;0;3;False;False;False;False
535959-83;3;2;1;2;0;0;0;0;False;False;True;False
537377-101;1;1;1;0;0;0;0;0;False;False;False;False
537377-104;1;1;0;1;0;0;0;0;False;False;False;False
537377-97;2;1;1;0;0;0;0;1;False;False;False;False
537672-97;4;1;0;1;0;0;0;3;False;False;False;False
537900-80;3;1;0;1;0;0;0;2;False;False;False;False
537900-91;3;1;1;0;0;0;0;2;False;False;False;False
538366-67;3;2;1;1;0;0;0;1;False;False;True;False
540142-74;3;1;0;3;0;0;0;0;False;False;False;False
540142-95;3;1;3;0;0;0;0;0;False;False;False;False
542102-150;4;1;0;1;0;0;0;3;False;False;False;False
542102-156;4;1;1;0;0;0;0;3;False;False;False;False
542102-160;4;1;0;0;1;0;0;3;False;False;False;False
542102-163;4;1;1;0;0;0;0;3;False;False;False;False
542102-184;4;1;1;0;0;0;0;3;False;False;False;False
542431-47;3;1;0;3;0;0;0;0;False;False;False;False
542431-70;3;1;0;3;0;0;0;0;False;False;False;False
542454-51;7;2;2;4;0;0;0;1;False;False;True;False
542838-61;3;1;1;0;0;0;0;2;False;False;False;False
54307-120;3;2;1;0;0;2;0;0;False;False;False;False
54307-159;3;1;3;0;0;0;0;0;False;False;False;False
543252-45;6;1;0;2;0;0;0;4;False;False;False;False
543252-60;5;2;2;0;0;1;0;2;False;False;False;False
543448-35;3;1;0;3;0;0;0;0;False;False;False;False
543448-57;3;1;0;3;0;0;0;0;False;False;False;False
543448-90;3;2;0;2;1;0;0;0;False;False;False;False
544274-210;3;1;2;0;0;0;0;1;False;False;False;False
544463-71;3;2;2;0;0;1;0;0;False;False;False;False
544681-102;3;1;0;1;0;0;0;2;False;False;False;False
544681-126;3;1;1;0;0;0;0;2;False;False;False;False
544681-132;3;1;1;0;0;0;0;2;False;False;False;False
544681-95;3;1;1;0;0;0;0;2;False;False;False;False
545925-61;3;2;1;2;0;0;0;0;False;False;True;False
551696-102;5;1;3;0;0;0;0;2;False;False;False;False
551712-117;3;1;2;0;0;0;0;1;False;False;False;False
551712-119;3;1;2;0;0;0;0;1;False;False;False;False
552295-75;3;1;2;0;0;0;0;1;False;False;False;False
552689-39;3;2;2;1;0;0;0;0;False;False;True;False
553112-63;3;2;2;0;0;1;0;0;False;False;False;False
553168-105;3;1;3;0;0;0;0;0;False;False;False;False
553474-9;3;1;3;0;0;0;0;0;False;False;False;False
555727-52;3;2;2;0;1;0;0;0;False;False;False;False
555727-77;3;2;1;2;0;0;0;0;False;False;True;False
555727-80;3;2;1;2;0;0;0;0;False;False;True;False
555993-7;3;2;2;0;1;0;0;0;False;False;False;False
556332-28;3;1;0;2;0;0;0;1;False;False;False;False
559036-102;3;1;1;0;0;0;0;2;False;False;False;False
559036-105;3;1;1;0;0;0;0;2;False;False;False;False
559036-112;3;1;1;0;0;0;0;2;False;False;False;False
559036-115;3;1;0;1;0;0;0;2;False;False;False;False
559036-118;3;1;1;0;0;0;0;2;False;False;False;False
559036-128;3;1;1;0;0;0;0;2;False;False;False;False
559036-131;3;1;1;0;0;0;0;2;False;False;False;False
559036-134;3;1;1;0;0;0;0;2;False;False;False;False
559036-93;3;1;1;0;0;0;0;2;False;False;False;False
559138-191;7;2;3;2;0;0;0;2;False;False;True;False
559138-201;7;2;1;0;0;1;0;5;False;False;False;False
559138-206;7;1;1;0;0;0;0;6;False;False;False;False
559138-221;7;1;0;0;1;0;0;6;False;False;False;False
559138-224;7;2;1;1;0;0;0;5;False;False;True;False
559138-225;6;1;0;2;0;0;0;4;False;False;False;False
559138-237;7;1;1;0;0;0;0;6;False;False;False;False
559138-241;7;1;1;0;0;0;0;6;False;False;False;False
559275-42;3;2;1;1;0;0;0;1;False;False;True;False
559275-63;3;1;2;0;0;0;0;1;False;False;False;False
559465-38;3;3;1;1;0;1;0;0;False;False;True;False
559706-41;3;2;1;2;0;0;0;0;False;False;True;False
561593-4;3;1;3;0;0;0;0;0;False;False;False;False
561594-3;3;2;2;0;1;0;0;0;False;False;False;False
562466-47;3;2;1;2;0;0;0;0;False;False;True;False
562615-106;3;2;2;1;0;0;0;0;False;False;True;False
562615-129;3;2;2;1;0;0;0;0;False;False;True;False
562615-141;3;2;2;0;1;0;0;0;False;False;False;False
562615-154;3;2;0;2;1;0;0;0;False;False;False;False
562615-184;3;1;0;3;0;0;0;0;False;False;False;False
562615-213;3;1;3;0;0;0;0;0;False;False;False;False
562615-220;3;1;0;3;0;0;0;0;False;False;False;False
562615-233;3;1;3;0;0;0;0;0;False;False;False;False
562615-244;3;1;3;0;0;0;0;0;False;False;False;False
562615-256;3;1;0;3;0;0;0;0;False;False;False;False
562615-268;3;2;2;1;0;0;0;0;False;False;True;False
562615-281;3;1;3;0;0;0;0;0;False;False;False;False
562615-291;3;2;1;0;2;0;0;0;False;False;False;False
562615-327;3;1;0;3;0;0;0;0;False;False;False;False
562615-39;3;2;1;0;2;0;0;0;False;False;False;False
562615-64;3;1;0;3;0;0;0;0;False;False;False;False
562615-78;3;1;0;3;0;0;0;0;False;False;False;False
562615-93;3;1;3;0;0;0;0;0;False;False;False;False
56373-83;3;1;0;3;0;0;0;0;False;False;False;False
564113-45;3;2;2;1;0;0;0;0;False;False;True;False
564453-52;3;1;3;0;0;0;0;0;False;False;False;False
564520-44;3;2;2;1;0;0;0;0;False;False;True;False
564521-63;3;1;0;3;0;0;0;0;False;False;False;False
564525-125;3;1;3;0;0;0;0;0;False;False;False;False
564525-133;3;2;0;2;0;1;0;0;False;False;False;False
564525-136;3;2;1;0;0;2;0;0;False;False;False;False
564525-142;3;2;2;1;0;0;0;0;False;False;True;False
564525-145;3;2;1;2;0;0;0;0;False;False;True;False
564525-92;3;2;0;2;1;0;0;0;False;False;False;False
565397-185;7;1;0;1;0;0;0;6;False;False;False;False
566047-41;3;2;1;2;0;0;0;0;False;False;True;False
566744-6;3;1;3;0;0;0;0;0;False;False;False;False
566891-38;3;2;1;2;0;0;0;0;False;False;True;False
566891-57;3;2;1;2;0;0;0;0;False;False;True;False
566891-66;3;2;1;2;0;0;0;0;False;False;True;False
567197-98;3;1;2;0;0;0;0;1;False;False;False;False
569182-6;3;1;3;0;0;0;0;0;False;False;False;False
571550-7;3;1;1;0;0;0;0;2;False;False;False;False
576895-6;3;1;3;0;0;0;0;0;False;False;False;False
578047-48;3;1;1;0;0;0;0;2;False;False;False;False
580163-34;3;1;0;3;0;0;0;0;False;False;False;False
580163-51;3;1;3;0;0;0;0;0;False;False;False;False
580163-59;3;3;1;1;0;1;0;0;False;False;True;False
580951-61;3;2;2;1;0;0;0;0;False;False;True;False
581700-32;3;1;3;0;0;0;0;0;False;False;False;False
581700-35;3;1;3;0;0;0;0;0;False;False;False;False
58213-100;3;1;3;0;0;0;0;0;False;False;False;False
58213-106;3;1;3;0;0;0;0;0;False;False;False;False
582605-6;3;2;2;1;0;0;0;0;False;False;True;False
583317-15;4;1;1;0;0;0;0;3;False;False;False;False
583408-9;3;1;3;0;0;0;0;0;False;False;False;False
584020-124;3;3;1;1;0;1;0;0;False;False;True;False
584020-44;3;2;0;2;1;0;0;0;False;False;False;False
584020-60;3;2;2;0;1;0;0;0;False;False;False;False
584020-79;3;2;0;2;1;0;0;0;False;False;False;False
584020-99;3;2;2;1;0;0;0;0;False;False;True;False
584569-77;4;1;0;4;0;0;0;0;False;False;False;False
585608-77;3;1;1;0;0;0;0;2;False;False;False;False
585608-78;3;1;1;0;0;0;0;2;False;False;False;False
585608-83;3;1;1;0;0;0;0;2;False;False;False;False
585608-84;3;1;1;0;0;0;0;2;False;False;False;False
585608-87;3;1;1;0;0;0;0;2;False;False;False;False
585608-88;3;1;0;1;0;0;0;2;False;False;False;False
585608-93;3;1;0;1;0;0;0;2;False;False;False;False
586251-72;3;1;2;0;0;0;0;1;False;False;False;False
586251-93;3;1;2;0;0;0;0;1;False;False;False;False
586949-8;3;1;2;0;0;0;0;1;False;False;False;False
587872-57;3;1;1;0;0;0;0;2;False;False;False;False
587916-56;3;1;2;0;0;0;0;1;False;False;False;False
587916-62;3;1;2;0;0;0;0;1;False;False;False;False
589224-76;3;2;2;1;0;0;0;0;False;False;True;False
590058-41;3;1;0;2;0;0;0;1;False;False;False;False
590796-11;3;1;1;0;0;0;0;2;False;False;False;False
591830-63;3;1;0;1;0;0;0;2;False;False;False;False
593065-141;8;1;0;8;0;0;0;0;False;True;False;False
593065-172;8;1;0;7;0;0;0;1;False;True;False;False
593065-178;8;1;7;0;0;0;0;1;True;False;False;False
593065-189;8;1;0;7;0;0;0;1;False;True;False;False
593065-252;8;2;1;7;0;0;0;0;False;False;True;False
593065-263;8;2;1;7;0;0;0;0;False;False;True;False
593065-267;8;2;1;7;0;0;0;0;False;False;True;False
593065-272;8;2;7;1;0;0;0;0;False;False;True;False
593065-277;8;2;1;7;0;0;0;0;False;False;True;False
593065-280;8;2;7;1;0;0;0;0;False;False;True;False
593065-285;8;2;1;7;0;0;0;0;False;False;True;False
593065-291;8;1;0;8;0;0;0;0;False;True;False;False
593065-305;8;1;0;8;0;0;0;0;False;True;False;False
597748-5;3;1;2;0;0;0;0;1;False;False;False;False
600255-111;3;2;1;0;0;1;0;1;False;False;False;False
600363-125;3;1;2;0;0;0;0;1;False;False;False;False
601739-113;7;2;3;2;0;0;0;2;False;False;True;False
602633-63;3;1;1;0;0;0;0;2;False;False;False;False
602633-84;3;1;2;0;0;0;0;1;False;False;False;False
602633-89;3;1;2;0;0;0;0;1;False;False;False;False
602633-96;3;1;1;0;0;0;0;2;False;False;False;False
602633-99;3;1;1;0;0;0;0;2;False;False;False;False
602720-66;6;2;1;3;0;0;0;2;False;False;True;False
603566-123;3;1;1;0;0;0;0;2;False;False;False;False
603566-149;3;1;1;0;0;0;0;2;False;False;False;False
605324-57;3;2;1;1;0;0;0;1;False;False;True;False
605324-63;3;2;1;1;0;0;0;1;False;False;True;False
605327-66;3;1;0;0;0;1;0;2;False;False;False;False
605330-62;3;1;0;1;0;0;0;2;False;False;False;False
605330-66;3;1;0;1;0;0;0;2;False;False;False;False
605332-34;3;1;0;1;0;0;0;2;False;False;False;False
605333-45;3;1;1;0;0;0;0;2;False;False;False;False
606381-11;3;1;0;2;0;0;0;1;False;False;False;False
606381-31;3;2;1;0;1;0;0;1;False;False;False;False
609196-42;3;1;0;1;0;0;0;2;False;False;False;False
609198-45;3;1;1;0;0;0;0;2;False;False;False;False
611966-124;3;0;0;0;0;0;0;3;False;False;False;False
611966-202;3;1;1;0;0;0;0;2;False;False;False;False
613662-53;3;1;1;0;0;0;0;2;False;False;False;False
613662-62;3;1;1;0;0;0;0;2;False;False;False;False
613662-65;3;1;1;0;0;0;0;2;False;False;False;False
615815-56;3;1;1;0;0;0;0;2;False;False;False;False
615815-58;3;1;0;1;0;0;0;2;False;False;False;False
617737-73;3;1;0;2;0;0;0;1;False;False;False;False
617737-91;3;1;0;2;0;0;0;1;False;False;False;False
617857-8;3;1;1;0;0;0;0;2;False;False;False;False
619150-144;3;1;0;1;0;0;0;2;False;False;False;False
619150-93;3;1;0;0;0;1;0;2;False;False;False;False
619236-45;3;2;1;1;0;0;0;1;False;False;True;False
619907-65;3;1;3;0;0;0;0;0;False;False;False;False
621806-43;3;1;2;0;0;0;0;1;False;False;False;False
621806-52;3;1;2;0;0;0;0;1;False;False;False;False
622070-128;8;1;4;0;0;0;0;4;False;False;False;False
622072-47;3;1;1;0;0;0;0;2;False;False;False;False
622360-120;5;1;2;0;0;0;0;3;False;False;False;False
622828-9;8;2;5;0;0;1;0;2;False;False;False;False
623330-47;3;1;0;2;0;0;0;1;False;False;False;False
786713-26;3;1;2;0;0;0;0;1;False;False;False;False
796341-61;3;1;0;1;0;0;0;2;False;False;False;False
796341-95;3;1;1;0;0;0;0;2;False;False;False;False
808898-33;3;1;1;0;0;0;0;2;False;False;False;False
808898-52;3;1;0;0;0;1;0;2;False;False;False;False
808898-59;3;1;1;0;0;0;0;2;False;False;False;False
818166-6;3;1;1;0;0;0;0;2;False;False;False;False
819408-7;3;1;1;0;0;0;0;2;False;False;False;False
860923-38;3;1;1;0;0;0;0;2;False;False;False;False
860923-54;3;1;0;1;0;0;0;2;False;False;False;False
860923-62;3;1;0;0;0;1;0;2;False;False;False;False
865929-105;3;1;1;0;0;0;0;2;False;False;False;False
865929-45;3;1;1;0;0;0;0;2;False;False;False;False
865929-52;3;1;1;0;0;0;0;2;False;False;False;False
865929-59;3;1;0;1;0;0;0;2;False;False;False;False
865929-62;3;1;0;1;0;0;0;2;False;False;False;False
865929-69;3;1;1;0;0;0;0;2;False;False;False;False
865929-73;3;1;1;0;0;0;0;2;False;False;False;False
865929-80;3;1;0;1;0;0;0;2;False;False;False;False
865929-88;3;1;1;0;0;0;0;2;False;False;False;False
865929-92;3;1;1;0;0;0;0;2;False;False;False;False
865929-98;3;1;1;0;0;0;0;2;False;False;False;False
865930-103;3;1;0;1;0;0;0;2;False;False;False;False
865930-106;3;1;0;1;0;0;0;2;False;False;False;False
865930-109;3;1;0;1;0;0;0;2;False;False;False;False
865930-111;3;1;1;0;0;0;0;2;False;False;False;False
865930-117;3;1;0;1;0;0;0;2;False;False;False;False
865930-120;3;1;1;0;0;0;0;2;False;False;False;False
865930-42;3;1;0;1;0;0;0;2;False;False;False;False
865930-56;3;1;0;1;0;0;0;2;False;False;False;False
865930-67;3;1;0;1;0;0;0;2;False;False;False;False
865930-80;3;1;1;0;0;0;0;2;False;False;False;False
865930-84;3;1;1;0;0;0;0;2;False;False;False;False
865930-86;3;1;1;0;0;0;0;2;False;False;False;False
865930-92;3;1;1;0;0;0;0;2;False;False;False;False
865930-95;3;1;0;1;0;0;0;2;False;False;False;False
865930-98;3;1;1;0;0;0;0;2;False;False;False;False
944251-83;3;1;0;1;0;0;0;2;False;False;False;False
944494-100;3;1;0;1;0;0;0;2;False;False;False;False
944494-110;3;1;1;0;0;0;0;2;False;False;False;False
944494-33;3;1;0;1;0;0;0;2;False;False;False;False
944494-54;3;1;1;0;0;0;0;2;False;False;False;False
944494-58;3;1;1;0;0;0;0;2;False;False;False;False
944494-60;3;1;1;0;0;0;0;2;False;False;False;False
944494-63;3;1;0;1;0;0;0;2;False;False;False;False
944494-66;3;1;1;0;0;0;0;2;False;False;False;False
944494-81;3;1;0;1;0;0;0;2;False;False;False;False
944494-87;3;1;0;1;0;0;0;2;False;False;False;False
944494-91;3;1;1;0;0;0;0;2;False;False;False;False
944494-92;3;1;0;1;0;0;0;2;False;False;False;False
944494-98;3;1;0;1;0;0;0;2;False;False;False;False
945492-151;6;2;1;0;0;1;0;4;False;False;False;False
945554-180;8;1;0;6;0;0;0;2;False;True;False;False
945554-186;8;1;0;6;0;0;0;2;False;True;False;False
945979-103;3;0;0;0;0;0;0;3;False;False;False;False
946475-111;7;2;0;2;5;0;0;0;False;False;False;False
946475-127;7;2;0;2;5;0;0;0;False;False;False;False
946475-129;7;2;0;1;5;0;0;1;False;False;False;False
946494-64;6;0;0;0;0;0;0;6;False;False;False;False
946494-67;6;0;0;0;0;0;0;6;False;False;False;False
946494-68;6;0;0;0;0;0;0;6;False;False;False;False
946494-75;6;0;0;0;0;0;0;6;False;False;False;False
946494-77;6;0;0;0;0;0;0;6;False;False;False;False
946517-131;6;1;0;4;0;0;0;2;False;False;False;False
946620-50;3;1;1;0;0;0;0;2;False;False;False;False
946625-101;8;1;0;6;0;0;0;2;False;True;False;False
946734-128;3;2;2;1;0;0;0;0;False;False;True;False
946734-145;3;1;0;1;0;0;0;2;False;False;False;False
946734-147;3;1;1;0;0;0;0;2;False;False;False;False
946734-153;3;1;1;0;0;0;0;2;False;False;False;False
946734-156;3;1;1;0;0;0;0;2;False;False;False;False
946734-175;3;1;1;0;0;0;0;2;False;False;False;False
946734-182;3;1;1;0;0;0;0;2;False;False;False;False
947642-164;6;2;3;1;0;0;0;2;False;False;True;False
